,0.6,1.1,1.6,2.1,2.6,3.1,3.6
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0.15,0.275,0.4,0.525,0.65,0.775,0.9
2,0.0765,0.21931250000000002,0.38400000000000006,0.5236875,0.5915,0.5405625000000001,0.32399999999999995
3,0.04238864999999999,0.18833598007812502,0.37847040000000004,0.523821694921875,0.62823215,0.769899519140625,0.7884863999999999
4,0.024355111410706495,0.16815209255475083,0.376368890118144,0.5238083063872032,0.6072469408365816,0.5491781736597441,0.6003921492541442
5,0.014257163975327142,0.1538646629566303,0.37554455787100877,0.5238096455486434,0.6200950435711065,0.7675026724300255,0.863717098925281
6,0.008432338350424664,0.14320936129486014,0.3752173486791637,0.5238095116355808,0.6125006693251005,0.5531711927526629,0.4237555390177584
7,0.0050167404122211726,0.13497048414561622,0.3750868638869482,0.5238095250269179,0.6170933584436514,0.7662357552099034,0.8790724158102988
8,0.002994943636714535,0.12842879781062563,0.3750347334822435,0.5238095236877844,0.6143517780618051,0.5552674202082185,0.3826947728582781
9,0.001791584369596463,0.1231283258738974,0.37501389146263375,0.5238095238216979,0.6160015442206696,0.7655310880169375,0.8504621412668244
10,0.0010730247570258482,0.11876451536552761,0.37500555627629717,0.5238095238083065,0.6150134685198921,0.5564290480192784,0.4578346351392207
11,0.0006431240249379947,0.11512545578107088,0.37500222246112336,0.5238095238096456,0.6156069453534618,0.7651288638728777,0.8935994952221666
12,0.00038562624985592536,0.11205874373349872,0.37500088897654643,0.5238095238095116,0.6152510888837084,0.5570907251785789,0.34228597449908027
13,0.00023128652535080844,0.10945173985500567,0.3750003555893542,0.5238095238095251,0.6154646849289108,0.7648960122056103,0.8104546301770629
14,0.00013873981913639974,0.10721926214748963,0.3750001422355394,0.5238095238095237,0.6153365569890952,0.557473318424452,0.5530245213658432
15,8.323234223939145e-05,0.10529562116924128,0.3750000568941835,0.5238095238095238,0.6154134444169431,0.7647601347747728,0.8898782404821237
16,4.993524876995807e-05,0.1036292986650074,0.37500002275766825,0.5238095238095238,0.6153673158043247,0.5576964202055369,0.3527818473548279
17,2.995965314453301e-05,0.10217929383552672,0.3750000091030666,0.5238095238095238,0.6153949943546736,0.7646804815959449,0.8219765359142742
18,1.797525333822988e-05,0.1009125543214798,0.3750000036412266,0.5238095238095238,0.6153783877225006,0.5578271522526298,0.5267919971543187
19,1.0784958137098382e-05,0.09980213177197361,0.3750000014564906,0.5238095238095238,0.6153883518810465,0.7646336634332886,0.8974158799985388
